name_unoriented,determinant,num_crossings,matrix_zero,components,jones_factorable
L14n20820,0,14,False,2,
L14n20821,0,14,False,2,
L14n20822,0,14,False,2,
L14n20823,0,14,False,2,
L14n20824,0,14,False,2,
L14n20825,0,14,False,2,
L14n20826,0,14,False,2,
L14n20827,0,14,False,2,
L14n20828,0,14,False,2,
L14n20829,0,14,False,2,
L14n20830,0,14,False,2,
L14n20831,0,14,False,2,
L14n20832,0,14,False,2,
L14n20833,0,14,False,2,
L14n20834,0,14,False,2,
L14n20835,0,14,False,2,
L14n20836,0,14,False,2,
L14n20837,0,14,False,2,
L14n20838,0,14,False,2,
L14n20839,0,14,False,2,
L14n20840,0,14,False,2,
L14n20841,0,14,False,2,
L14n20842,0,14,False,2,
L14n20843,0,14,False,2,
L14n20844,0,14,False,2,
L14n20845,0,14,False,2,
L14n20846,0,14,False,2,
L14n20847,0,14,False,2,
L14n20848,0,14,False,2,
L14n20849,0,14,False,2,
L14n20850,0,14,False,2,
L14n20851,0,14,False,2,
L14n20852,0,14,False,2,
L14n20853,0,14,False,2,
L14n20854,0,14,False,2,
L14n20855,0,14,False,2,
L14n20856,0,14,False,2,
L14n20857,0,14,False,2,
L14n20858,0,14,False,2,
L14n20859,0,14,False,2,
L14n20860,0,14,False,2,
L14n20861,0,14,False,2,
L14n20862,0,14,False,2,
L14n20863,0,14,False,2,
L14n20864,0,14,False,2,
L14n20865,0,14,False,2,
L14n20866,0,14,False,2,
L14n20867,0,14,False,2,
L14n20868,0,14,False,2,
L14n20869,0,14,False,2,
L14n20870,0,14,False,2,
L14n20871,0,14,False,2,
L14n20872,0,14,False,2,
L14n20873,0,14,False,2,
L14n20874,0,14,False,2,
L14n20875,0,14,False,2,
L14n20876,0,14,False,2,
L14n20877,0,14,False,2,
L14n20878,0,14,False,2,
L14n20879,0,14,False,2,
L14n20880,0,14,False,2,
L14n20881,0,14,False,2,
L14n20882,0,14,False,2,
L14n20883,0,14,False,2,
L14n20884,0,14,False,2,
L14n20885,0,14,False,2,
L14n20886,0,14,False,2,
L14n20887,0,14,False,2,
L14n20888,0,14,False,2,
L14n20889,0,14,False,2,
L14n20890,0,14,False,2,
L14n20891,0,14,False,2,
L14n20892,0,14,False,2,
L14n20893,0,14,False,2,
L14n20894,0,14,False,2,
L14n20895,0,14,False,2,
L14n20896,0,14,False,2,
L14n20897,0,14,False,2,
L14n20898,0,14,False,2,
L14n20899,0,14,False,2,
L14n20900,0,14,False,2,
L14n20901,0,14,False,2,
L14n20902,0,14,False,2,
L14n20903,0,14,False,2,
L14n20904,0,14,False,2,
L14n20905,0,14,False,2,
L14n20906,0,14,False,2,
L14n20907,0,14,False,2,
L14n20908,0,14,False,2,
L14n20909,0,14,False,2,
L14n20910,0,14,False,2,
L14n20911,0,14,False,2,
L14n20912,0,14,False,2,
L14n20913,0,14,False,2,
L14n20914,0,14,False,2,
L14n20915,0,14,False,2,
L14n20916,0,14,False,2,
L14n20917,0,14,False,2,
L14n20918,0,14,False,2,
L14n20919,0,14,False,2,
L14n20920,0,14,False,2,
L14n20921,0,14,False,2,
L14n20922,0,14,False,2,
L14n20923,0,14,False,2,
L14n20924,0,14,False,2,
L14n20925,0,14,False,2,
L14n20926,0,14,False,2,
L14n20927,0,14,False,2,
L14n20928,0,14,False,2,
L14n20929,0,14,False,2,
L14n20930,0,14,False,2,
L14n20931,0,14,False,2,
L14n20932,0,14,False,2,
L14n20933,0,14,False,2,
L14n20934,0,14,False,2,
L14n20935,0,14,False,2,
L14n20936,0,14,False,2,
L14n20937,0,14,False,2,
L14n20938,0,14,False,2,
L14n20939,0,14,False,2,
L14n20940,0,14,False,2,
L14n20941,0,14,False,2,
L14n20942,0,14,False,2,
L14n20943,0,14,False,2,
L14n20944,0,14,False,2,
L14n20945,0,14,False,2,
L14n20946,0,14,False,2,
L14n20947,0,14,False,2,
L14n20948,0,14,False,2,
L14n20949,0,14,False,2,
L14n20950,0,14,False,2,
L14n20951,0,14,False,2,
L14n20952,0,14,False,2,
L14n20953,0,14,False,2,
L14n20954,0,14,False,2,
L14n20955,0,14,False,2,
L14n20956,0,14,False,2,
L14n20957,0,14,False,2,
L14n20958,0,14,False,2,
L14n20959,0,14,False,2,
L14n20960,0,14,False,2,
L14n20961,0,14,False,2,
L14n20962,0,14,False,2,
L14n20963,0,14,False,2,
L14n20964,0,14,False,2,
L14n20965,0,14,False,2,
L14n20966,0,14,False,2,
L14n20967,0,14,False,2,
L14n20968,0,14,False,2,
L14n20969,0,14,False,2,
L14n20970,0,14,False,2,
L14n20971,0,14,False,2,
L14n20972,0,14,False,2,
L14n20973,0,14,False,2,
L14n20974,0,14,False,2,
L14n20975,0,14,False,2,
L14n20976,0,14,False,2,
L14n20977,0,14,False,2,
L14n20978,0,14,False,2,
L14n20979,0,14,False,2,
L14n20980,0,14,False,2,
L14n20981,0,14,False,2,
L14n20982,0,14,False,2,
L14n20983,0,14,False,2,
L14n20984,0,14,False,2,
L14n20985,0,14,False,2,
L14n20986,0,14,False,2,
L14n20987,0,14,False,2,
L14n20988,0,14,False,2,
L14n20989,0,14,False,2,
L14n20990,0,14,False,2,
L14n20991,0,14,False,2,
L14n20992,0,14,False,2,
L14n20993,0,14,False,2,
L14n20994,0,14,False,2,
L14n20995,0,14,False,2,
L14n20996,0,14,False,2,
L14n20997,0,14,False,2,
L14n20998,0,14,False,2,
L14n20999,0,14,False,2,
L14n21000,0,14,False,2,
L14n21001,0,14,False,2,
L14n21002,0,14,False,2,
L14n21003,0,14,False,2,
L14n21004,0,14,False,2,
L14n21005,0,14,False,2,
L14n21006,0,14,False,2,
L14n21007,0,14,False,2,
L14n21008,0,14,False,2,
L14n21009,0,14,False,2,
L14n21010,0,14,False,2,
L14n21011,0,14,False,2,
L14n21012,0,14,False,2,
L14n21013,0,14,False,2,
L14n21014,0,14,False,2,
L14n21015,0,14,False,2,
L14n21016,0,14,False,2,
L14n21017,0,14,False,2,
L14n21018,0,14,False,2,
L14n21019,0,14,False,2,
L14n21020,0,14,False,2,
L14n21021,0,14,False,2,
L14n21022,0,14,False,2,
L14n21023,0,14,False,2,
L14n21024,0,14,False,2,
L14n21025,0,14,False,2,
L14n21026,0,14,False,2,
L14n21027,0,14,False,2,
L14n21028,0,14,False,2,
L14n21029,0,14,False,2,
L14n21030,0,14,False,2,
L14n21031,0,14,False,2,
L14n21032,0,14,False,2,
L14n21033,0,14,False,2,
L14n21034,0,14,False,2,
L14n21035,0,14,False,2,
L14n21036,0,14,False,2,
L14n21037,0,14,False,2,
L14n21038,0,14,False,2,
L14n21039,0,14,False,2,
L14n21040,0,14,False,2,
L14n21041,0,14,False,2,
L14n21042,0,14,False,2,
L14n21043,0,14,False,2,
L14n21044,0,14,False,2,
L14n21045,0,14,False,2,
L14n21046,0,14,False,2,
L14n21047,0,14,False,2,
L14n21048,0,14,False,2,
L14n21049,0,14,False,2,
L14n21050,0,14,False,2,
L14n21051,0,14,False,2,
L14n21052,0,14,False,2,
L14n21053,0,14,False,2,
L14n21054,0,14,False,2,
L14n21055,0,14,False,2,
L14n21056,0,14,False,2,
L14n21057,0,14,False,2,
L14n21058,0,14,False,2,
L14n21059,0,14,False,2,
L14n21060,0,14,False,2,
L14n21061,0,14,False,2,
L14n21062,0,14,False,2,
L14n21063,0,14,False,2,
L14n21064,0,14,False,2,
L14n21065,0,14,False,2,
L14n21066,0,14,False,2,
L14n21067,0,14,False,2,
L14n21068,0,14,False,2,
L14n21069,0,14,False,2,
L14n21070,0,14,False,2,
L14n21071,0,14,False,2,
L14n21072,0,14,False,2,
L14n21073,0,14,False,2,
L14n21074,0,14,False,2,
L14n21075,0,14,False,2,
L14n21076,0,14,False,2,
L14n21077,0,14,False,2,
L14n21078,0,14,False,2,
L14n21079,0,14,False,2,
L14n21080,0,14,False,2,
L14n21081,0,14,False,2,
L14n21082,0,14,False,2,
L14n21083,0,14,False,2,
L14n21084,0,14,False,2,
L14n21085,0,14,False,2,
L14n21086,0,14,False,2,
L14n21087,0,14,False,2,
L14n21088,0,14,False,2,
L14n21089,0,14,False,2,
L14n21090,0,14,False,2,
L14n21091,0,14,False,2,
L14n21092,0,14,False,2,
L14n21093,0,14,False,2,
L14n21094,0,14,False,2,
L14n21095,0,14,False,2,
L14n21096,0,14,False,2,
L14n21097,0,14,False,2,
L14n21098,0,14,False,2,
L14n21099,0,14,False,2,
L14n21100,0,14,False,2,
L14n21101,0,14,False,2,
L14n21102,0,14,False,2,
L14n21103,0,14,False,2,
L14n21104,0,14,False,2,
L14n21105,0,14,False,2,
L14n21106,0,14,False,2,
L14n21107,0,14,False,2,
L14n21108,0,14,False,2,
L14n21109,0,14,False,2,
L14n21110,0,14,False,2,
L14n21111,0,14,False,2,
L14n21112,0,14,False,2,
L14n21113,0,14,False,2,
L14n21114,0,14,False,2,
L14n21115,0,14,False,2,
L14n21116,0,14,False,2,
L14n21117,0,14,False,2,
L14n21118,0,14,False,2,
L14n21119,0,14,False,2,
L14n21120,0,14,False,2,
L14n21121,0,14,False,2,
L14n21122,0,14,False,2,
L14n21123,0,14,False,2,
L14n21124,0,14,False,2,
L14n21125,0,14,False,2,
L14n21126,0,14,False,2,
L14n21127,0,14,False,2,
L14n21128,0,14,False,2,
L14n21129,0,14,False,2,
L14n21130,0,14,False,2,
L14n21131,0,14,False,2,
L14n21132,0,14,False,2,
L14n21133,0,14,False,2,
L14n21134,0,14,False,2,
L14n21135,0,14,False,2,
L14n21136,0,14,False,2,
L14n21137,0,14,False,2,
L14n21138,0,14,False,2,
L14n21139,0,14,False,2,
L14n21140,0,14,False,2,
L14n21141,0,14,False,2,
L14n21142,0,14,False,2,
L14n21143,0,14,False,2,
L14n21144,0,14,False,2,
L14n21145,0,14,False,2,
L14n21146,0,14,False,2,
L14n21147,0,14,False,2,
L14n21148,0,14,False,2,
L14n21149,0,14,False,2,
L14n21150,0,14,False,2,
L14n21151,0,14,False,2,
L14n21152,0,14,False,2,
L14n21153,0,14,False,2,
L14n21154,0,14,False,2,
L14n21155,0,14,False,2,
L14n21156,0,14,False,2,
L14n21157,0,14,False,2,
L14n21158,0,14,False,2,
L14n21159,0,14,False,2,
L14n21160,0,14,False,2,
L14n21161,0,14,False,2,
L14n21162,0,14,False,2,
L14n21163,0,14,False,2,
L14n21164,0,14,False,2,
L14n21165,0,14,False,2,
L14n21166,0,14,False,2,
L14n21167,0,14,False,2,
L14n21168,0,14,False,2,
L14n21169,0,14,False,2,
L14n21170,0,14,False,2,
L14n21171,0,14,False,2,
L14n21172,0,14,False,2,
L14n21173,0,14,False,2,
L14n21174,0,14,False,2,
L14n21175,0,14,False,2,
L14n21176,0,14,False,2,
L14n21177,0,14,False,2,
L14n21178,0,14,False,2,
L14n21179,0,14,False,2,
L14n21180,0,14,False,2,
L14n21181,0,14,False,2,
L14n21182,0,14,False,2,
L14n21183,0,14,False,2,
L14n21184,0,14,False,2,
L14n21185,0,14,False,2,
L14n21186,0,14,False,2,
L14n21187,0,14,False,2,
L14n21188,0,14,False,2,
L14n21189,0,14,False,2,
L14n21190,0,14,False,2,
L14n21191,0,14,False,2,
L14n21192,0,14,False,2,
L14n21193,0,14,False,2,
L14n21194,0,14,False,2,
L14n21195,0,14,False,2,
L14n21196,0,14,False,2,
L14n21197,0,14,False,2,
L14n21198,0,14,False,2,
L14n21199,0,14,False,2,
L14n21200,0,14,False,2,
L14n21201,0,14,False,2,
L14n21202,0,14,False,2,
L14n21203,0,14,False,2,
L14n21204,0,14,False,2,
L14n21205,0,14,False,2,
L14n21206,0,14,False,2,
L14n21207,0,14,False,2,
L14n21208,0,14,False,2,
L14n21209,0,14,False,2,
L14n21210,0,14,False,2,
L14n21211,0,14,False,2,
L14n21212,0,14,False,2,
L14n21213,0,14,False,2,
L14n21214,0,14,False,2,
L14n21215,0,14,False,2,
L14n21216,0,14,False,2,
L14n21217,0,14,False,2,
L14n21218,0,14,False,2,
L14n21219,0,14,False,2,
L14n21220,0,14,False,2,
L14n21221,0,14,False,2,
L14n21222,0,14,False,2,
L14n21223,0,14,False,2,
L14n21224,0,14,False,2,
L14n21225,0,14,False,2,
L14n21226,0,14,False,2,
L14n21227,0,14,False,2,
L14n21228,0,14,False,2,
L14n21229,0,14,False,2,
L14n21230,0,14,False,2,
L14n21231,0,14,False,2,
L14n21232,0,14,False,2,
L14n21233,0,14,False,2,
L14n21234,0,14,False,2,
L14n21235,0,14,False,2,
L14n21236,0,14,False,2,
L14n21237,0,14,False,2,
L14n21238,0,14,False,2,
L14n21239,0,14,False,2,
L14n21240,0,14,False,2,
L14n21241,0,14,False,2,
L14n21242,0,14,False,2,
L14n21243,0,14,False,2,
L14n21244,0,14,False,2,
L14n21245,0,14,False,2,
L14n21246,0,14,False,2,
L14n21247,0,14,False,2,
L14n21248,0,14,False,2,
L14n21249,0,14,False,2,
L14n21250,0,14,False,2,
L14n21251,0,14,False,2,
L14n21252,0,14,False,2,
L14n21253,0,14,False,2,
L14n21254,0,14,False,2,
L14n21255,0,14,False,2,
L14n21256,0,14,False,2,
L14n21257,0,14,False,2,
L14n21258,0,14,False,2,
L14n21259,0,14,False,2,
L14n21260,0,14,False,2,
L14n21261,0,14,False,2,
L14n21262,0,14,False,2,
L14n21263,0,14,False,2,
L14n21264,0,14,False,2,
L14n21265,0,14,False,2,
L14n21266,0,14,False,2,
L14n21267,0,14,False,2,
L14n21268,0,14,False,2,
L14n21269,0,14,False,2,
L14n21270,0,14,False,2,
L14n21271,0,14,False,2,
L14n21272,0,14,False,2,
L14n21273,0,14,False,2,
L14n21274,0,14,False,2,
L14n21275,0,14,False,2,
L14n21276,0,14,False,2,
L14n21277,0,14,False,2,
L14n21278,0,14,False,2,
L14n21279,0,14,False,2,
L14n21280,0,14,False,2,
L14n21281,0,14,False,2,
L14n21282,0,14,False,2,
L14n21283,0,14,False,2,
L14n21284,0,14,False,2,
L14n21285,0,14,False,2,
L14n21286,0,14,False,2,
L14n21287,0,14,False,2,
L14n21288,0,14,False,2,
L14n21289,0,14,False,2,
L14n21290,0,14,False,2,
L14n21291,0,14,False,2,
L14n21292,0,14,False,2,
L14n21293,0,14,False,2,
L14n21294,0,14,False,2,
L14n21295,0,14,False,2,
L14n21296,0,14,False,2,
L14n21297,0,14,False,2,
L14n21298,0,14,False,2,
L14n21299,0,14,False,2,
L14n21300,0,14,False,2,
L14n21301,0,14,False,2,
L14n21302,0,14,False,2,
L14n21303,0,14,False,2,
L14n21304,0,14,False,2,
L14n21305,0,14,False,2,
L14n21306,0,14,False,2,
L14n21307,0,14,False,2,
L14n21308,0,14,False,2,
L14n21309,0,14,False,2,
L14n21310,0,14,False,2,
L14n21311,0,14,False,2,
L14n21312,0,14,False,2,
L14n21313,0,14,False,2,
L14n21314,0,14,False,2,
L14n21315,0,14,False,2,
L14n21316,0,14,False,2,
L14n21317,0,14,False,2,
L14n21318,0,14,False,2,
L14n21319,0,14,False,2,
L14n21320,0,14,False,2,
L14n21321,0,14,False,2,
L14n21322,0,14,False,2,
L14n21323,0,14,False,2,
L14n21324,0,14,False,2,
L14n21325,0,14,False,2,
L14n21326,0,14,False,2,
L14n21327,0,14,False,2,
L14n21328,0,14,False,2,
L14n21329,0,14,False,2,
L14n21330,0,14,False,2,
L14n21331,0,14,False,2,
L14n21332,0,14,False,2,
L14n21333,0,14,False,2,
L14n21334,0,14,False,2,
L14n21335,0,14,False,2,
L14n21336,0,14,False,2,
L14n21337,0,14,False,2,
L14n21338,0,14,False,2,
L14n21339,0,14,False,2,
L14n21340,0,14,False,2,
L14n21341,0,14,False,2,
L14n21342,0,14,False,2,
L14n21343,0,14,False,2,
L14n21344,0,14,False,2,
L14n21345,0,14,False,2,
L14n21346,0,14,False,2,
L14n21347,0,14,False,2,
L14n21348,0,14,False,2,
L14n21349,0,14,False,2,
L14n21350,0,14,False,2,
L14n21351,0,14,False,2,
L14n21352,0,14,False,2,
L14n21353,0,14,False,2,
L14n21354,0,14,False,2,
L14n21355,0,14,False,2,
L14n21356,0,14,False,2,
L14n21357,0,14,False,2,
L14n21358,0,14,False,2,
L14n21359,0,14,False,2,
L14n21360,0,14,False,2,
L14n21361,0,14,False,2,
L14n21362,0,14,False,2,
L14n21363,0,14,False,2,
L14n21364,0,14,False,2,
L14n21365,0,14,False,2,
L14n21366,0,14,False,2,
L14n21367,0,14,False,2,
L14n21368,0,14,False,2,
L14n21369,0,14,False,2,
L14n21370,0,14,False,2,
L14n21371,0,14,False,2,
L14n21372,0,14,False,2,
L14n21373,0,14,False,2,
L14n21374,0,14,False,2,
L14n21375,0,14,False,2,
L14n21376,0,14,False,2,
L14n21377,0,14,False,2,
L14n21378,0,14,False,2,
L14n21379,0,14,False,2,
L14n21380,0,14,False,2,
L14n21381,0,14,False,2,
L14n21382,0,14,False,2,
L14n21383,0,14,False,2,
L14n21384,0,14,False,2,
L14n21385,0,14,False,2,
L14n21386,0,14,False,2,
L14n21387,0,14,False,2,
L14n21388,0,14,False,2,
L14n21389,0,14,False,2,
L14n21390,0,14,False,2,
L14n21391,0,14,False,2,
L14n21392,0,14,False,2,
L14n21393,0,14,False,2,
L14n21394,0,14,False,2,
L14n21395,0,14,False,2,
L14n21396,0,14,False,2,
L14n21397,0,14,False,2,
L14n21398,0,14,False,2,
L14n21399,0,14,False,2,
L14n21400,0,14,False,2,
L14n21401,0,14,False,2,
L14n21402,0,14,False,2,
L14n21403,0,14,False,2,
L14n21404,0,14,False,2,
L14n21405,0,14,False,2,
L14n21406,0,14,False,2,
L14n21407,0,14,False,2,
L14n21408,0,14,False,2,
L14n21409,0,14,False,2,
L14n21410,0,14,False,2,
L14n21411,0,14,False,2,
L14n21412,0,14,False,2,
L14n21413,0,14,False,2,
L14n21414,0,14,False,2,
L14n21415,0,14,False,2,
L14n21416,0,14,False,2,
L14n21417,0,14,False,2,
L14n21418,0,14,False,2,
L14n21419,0,14,False,2,
L14n21420,0,14,False,2,
L14n21421,0,14,False,2,
L14n21422,0,14,False,2,
L14n21423,0,14,False,2,
L14n21424,0,14,False,2,
L14n21425,0,14,False,2,
L14n21426,0,14,False,2,
L14n21427,0,14,False,2,
L14n21428,0,14,False,2,
L14n21429,0,14,False,2,
L14n21430,0,14,False,2,
L14n21431,0,14,False,2,
L14n21432,0,14,False,2,
L14n21433,0,14,False,2,
L14n21434,0,14,False,2,
L14n21435,0,14,False,2,
L14n21436,0,14,False,2,
L14n21437,0,14,False,2,
L14n21438,0,14,False,2,
L14n21439,0,14,False,2,
L14n21440,0,14,False,2,
L14n21441,0,14,False,2,
L14n21442,0,14,False,2,
L14n21443,0,14,False,2,
L14n21444,0,14,False,2,
L14n21445,0,14,False,2,
L14n21446,0,14,False,2,
L14n21447,0,14,False,2,
L14n21448,0,14,False,2,
L14n21449,0,14,False,2,
L14n21450,0,14,False,2,
L14n21451,0,14,False,2,
L14n21452,0,14,False,2,
L14n21453,0,14,False,2,
L14n21454,0,14,False,2,
L14n21455,0,14,False,2,
L14n21456,0,14,False,2,
L14n21457,0,14,False,2,
L14n21458,0,14,False,2,
L14n21459,0,14,False,2,
L14n21460,0,14,False,2,
L14n21461,0,14,False,2,
L14n21462,0,14,False,2,
L14n21463,0,14,False,2,
L14n21464,0,14,False,2,
L14n21465,0,14,False,2,
L14n21466,0,14,False,2,
L14n21467,0,14,False,2,
L14n21468,0,14,False,2,
L14n21469,0,14,False,2,
L14n21470,0,14,False,2,
L14n21471,0,14,False,2,
L14n21472,0,14,False,2,
L14n21473,0,14,False,2,
L14n21474,0,14,False,2,
L14n21475,0,14,False,2,
L14n21476,0,14,False,2,
L14n21477,0,14,False,2,
L14n21478,0,14,False,2,
L14n21479,0,14,False,2,
L14n21480,0,14,False,2,
L14n21481,0,14,False,2,
L14n21482,0,14,False,2,
L14n21483,0,14,False,2,
L14n21484,0,14,False,2,
L14n21485,0,14,False,2,
L14n21486,0,14,False,2,
L14n21487,0,14,False,2,
L14n21488,0,14,False,2,
L14n21489,0,14,False,2,
L14n21490,0,14,False,2,
L14n21491,0,14,False,2,
L14n21492,0,14,False,2,
L14n21493,0,14,False,2,
L14n21494,0,14,False,2,
L14n21495,0,14,False,2,
L14n21496,0,14,False,2,
L14n21497,0,14,False,2,
L14n21498,0,14,False,2,
L14n21499,0,14,False,2,
L14n21500,0,14,False,2,
L14n21501,0,14,False,2,
L14n21502,0,14,False,2,
L14n21503,0,14,False,2,
L14n21504,0,14,False,2,
L14n21505,0,14,False,2,
L14n21506,0,14,False,2,
L14n21507,0,14,False,2,
L14n21508,0,14,False,2,
L14n21509,0,14,False,2,
L14n21510,0,14,False,2,
L14n21511,0,14,False,2,
L14n21512,0,14,False,2,
L14n21513,0,14,False,2,
L14n21514,0,14,False,2,
L14n21515,0,14,False,2,
L14n21516,0,14,False,2,
L14n21517,0,14,False,2,
L14n21518,0,14,False,2,
L14n21519,0,14,False,2,
L14n21520,0,14,False,2,
L14n21521,0,14,False,2,
L14n21522,0,14,False,2,
L14n21523,0,14,False,2,
L14n21524,0,14,False,2,
L14n21525,0,14,False,2,
L14n21526,0,14,False,2,
L14n21527,0,14,False,2,
L14n21528,0,14,False,2,
L14n21529,0,14,False,2,
L14n21530,0,14,False,2,
L14n21531,0,14,False,2,
L14n21532,0,14,False,2,
L14n21533,0,14,False,2,
L14n21534,0,14,False,2,
L14n21535,0,14,False,2,
L14n21536,0,14,False,2,
L14n21537,0,14,False,2,
L14n21538,0,14,False,2,
L14n21539,0,14,False,2,
L14n21540,0,14,False,2,
L14n21541,0,14,False,2,
L14n21542,0,14,False,2,
L14n21543,0,14,False,2,
L14n21544,0,14,False,2,
L14n21545,0,14,False,2,
L14n21546,0,14,False,2,
L14n21547,0,14,False,2,
L14n21548,0,14,False,2,
L14n21549,0,14,False,2,
L14n21550,0,14,False,2,
L14n21551,0,14,False,2,
L14n21552,0,14,False,2,
L14n21553,0,14,False,2,
L14n21554,0,14,False,2,
L14n21555,0,14,False,2,
L14n21556,0,14,False,2,
L14n21557,0,14,False,2,
L14n21558,0,14,False,2,
L14n21559,0,14,False,2,
L14n21560,0,14,False,2,
L14n21561,0,14,False,2,
L14n21562,0,14,False,2,
L14n21563,0,14,False,2,
L14n21564,0,14,False,2,
L14n21565,0,14,False,2,
L14n21566,0,14,False,2,
L14n21567,0,14,False,2,
L14n21568,0,14,False,2,
L14n21569,0,14,False,2,
L14n21570,0,14,False,2,
L14n21571,0,14,False,2,
L14n21572,0,14,False,2,
L14n21573,0,14,False,2,
L14n21574,0,14,False,2,
L14n21575,0,14,False,2,
L14n21576,0,14,False,2,
L14n21577,0,14,False,2,
L14n21578,0,14,False,2,
L14n21579,0,14,False,2,
L14n21580,0,14,False,2,
L14n21581,0,14,False,2,
L14n21582,0,14,False,2,
L14n21583,0,14,False,2,
L14n21584,0,14,False,2,
L14n21585,0,14,False,2,
L14n21586,0,14,False,2,
L14n21587,0,14,False,2,
L14n21588,0,14,False,2,
L14n21589,0,14,False,2,
L14n21590,0,14,False,2,
L14n21591,0,14,False,2,
L14n21592,0,14,False,2,
L14n21593,0,14,False,2,
L14n21594,0,14,False,2,
L14n21595,0,14,False,2,
L14n21596,0,14,False,2,
L14n21597,0,14,False,2,
L14n21598,0,14,False,2,
L14n21599,0,14,False,2,
L14n21600,0,14,False,2,
L14n21601,0,14,False,2,
L14n21602,0,14,False,2,
L14n21603,0,14,False,2,
L14n21604,0,14,False,2,
L14n21605,0,14,False,2,
L14n21606,0,14,False,2,
L14n21607,0,14,False,2,
L14n21608,0,14,False,2,
L14n21609,0,14,False,2,
L14n21610,0,14,False,2,
L14n21611,0,14,False,2,
L14n21612,0,14,False,2,
L14n21613,0,14,False,2,
L14n21614,0,14,False,2,
L14n21615,0,14,False,2,
L14n21616,0,14,False,2,
L14n21617,0,14,False,2,
L14n21618,0,14,False,2,
L14n21619,0,14,False,2,
L14n21620,0,14,False,2,
L14n21621,0,14,False,2,
L14n21622,0,14,False,2,
L14n21623,0,14,False,2,
L14n21624,0,14,False,2,
L14n21625,0,14,False,2,
L14n21626,0,14,False,2,
L14n21627,0,14,False,2,
L14n21628,0,14,False,2,
L14n21629,0,14,False,2,
L14n21630,0,14,False,2,
L14n21631,0,14,False,2,
L14n21632,0,14,False,2,
L14n21633,0,14,False,2,
L14n21634,0,14,False,2,
L14n21635,0,14,False,2,
L14n21636,0,14,False,2,
L14n21637,0,14,False,2,
L14n21638,0,14,False,2,
L14n21639,0,14,False,2,
L14n21640,0,14,False,2,
L14n21641,0,14,False,2,
L14n21642,0,14,False,2,
L14n21643,0,14,False,2,
L14n21644,0,14,False,2,
L14n21645,0,14,False,2,
L14n21646,0,14,False,2,
L14n21647,0,14,False,2,
L14n21648,0,14,False,2,
L14n21649,0,14,False,2,
L14n21650,0,14,False,2,
L14n21651,0,14,False,2,
L14n21652,0,14,False,2,
L14n21653,0,14,False,2,
L14n21654,0,14,False,2,
L14n21655,0,14,False,2,
L14n21656,0,14,False,2,
L14n21657,0,14,False,2,
L14n21658,0,14,False,2,
L14n21659,0,14,False,2,
L14n21660,0,14,False,2,
L14n21661,0,14,False,2,
L14n21662,0,14,False,2,
L14n21663,0,14,False,2,
L14n21664,0,14,False,2,
L14n21665,0,14,False,2,
L14n21666,0,14,False,2,
L14n21667,0,14,False,2,
L14n21668,0,14,False,2,
L14n21669,0,14,False,2,
L14n21670,0,14,False,2,
L14n21671,0,14,False,2,
L14n21672,0,14,False,2,
L14n21673,0,14,False,2,
L14n21674,0,14,False,2,
L14n21675,0,14,False,2,
L14n21676,0,14,False,2,
L14n21677,0,14,False,2,
L14n21678,0,14,False,2,
L14n21679,0,14,False,2,
L14n21680,0,14,False,2,
L14n21681,0,14,False,2,
L14n21682,0,14,False,2,
L14n21683,0,14,False,2,
L14n21684,0,14,False,2,
L14n21685,0,14,False,2,
L14n21686,0,14,False,2,
L14n21687,0,14,False,2,
L14n21688,0,14,False,2,
L14n21689,0,14,False,2,
L14n21690,0,14,False,2,
L14n21691,0,14,False,2,
L14n21692,0,14,False,2,
L14n21693,0,14,False,2,
L14n21694,0,14,False,2,
L14n21695,0,14,False,2,
L14n21696,0,14,False,2,
L14n21697,0,14,False,2,
L14n21698,0,14,False,2,
L14n21699,0,14,False,2,
L14n21700,0,14,False,2,
L14n21701,0,14,False,2,
L14n21702,0,14,False,2,
L14n21703,0,14,False,2,
L14n21704,0,14,False,2,
L14n21705,0,14,False,2,
L14n21706,0,14,False,2,
L14n21707,0,14,False,2,
L14n21708,0,14,False,2,
L14n21709,0,14,False,2,
L14n21710,0,14,False,2,
L14n21711,0,14,False,2,
L14n21712,0,14,False,2,
L14n21713,0,14,False,2,
L14n21714,0,14,False,2,
L14n21715,0,14,False,2,
L14n21716,0,14,False,2,
L14n21717,0,14,False,2,
L14n21718,0,14,False,2,
L14n21719,0,14,False,2,
L14n21720,0,14,False,2,
L14n21721,0,14,False,2,
L14n21722,0,14,False,2,
L14n21723,0,14,False,2,
L14n21724,0,14,False,2,
L14n21725,0,14,False,2,
L14n21726,0,14,False,2,
L14n21727,0,14,False,2,
L14n21728,0,14,False,2,
L14n21729,0,14,False,2,
L14n21730,0,14,False,2,
L14n21731,0,14,False,2,
L14n21732,0,14,False,2,
L14n21733,0,14,False,2,
L14n21734,0,14,False,2,
L14n21735,0,14,False,2,
L14n21736,0,14,False,2,
L14n21737,0,14,False,2,
L14n21738,0,14,False,2,
L14n21739,0,14,False,2,
L14n21740,0,14,False,2,
L14n21741,0,14,False,2,
L14n21742,0,14,False,2,
L14n21743,0,14,False,2,
L14n21744,0,14,False,2,
L14n21745,0,14,False,2,
L14n21746,0,14,False,2,
L14n21747,0,14,False,2,
L14n21748,0,14,False,2,
L14n21749,0,14,False,2,
L14n21750,0,14,False,2,
