name_unoriented,linking_matrix,determinant,matrix_zero,determinant_is_zero,matrix_and_determinant_both_zero
L11a391,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",92,False,False,False
L11a391,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",92,False,False,False
L11a392,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",116,False,False,False
L11a392,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",116,False,False,False
L11a392,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",116,False,False,False
L11a392,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",116,False,False,False
L11a393,"{{0, -1, -1}, {-1, 0, 1}, {-1, 1, 0}}",68,False,False,False
L11a393,"{{0, 1, -1}, {1, 0, -1}, {-1, -1, 0}}",68,False,False,False
L11a393,"{{0, -1, 1}, {-1, 0, -1}, {1, -1, 0}}",68,False,False,False
L11a393,"{{0, 1, 1}, {1, 0, 1}, {1, 1, 0}}",68,False,False,False
L11a394,"{{0, -1, -1}, {-1, 0, 1}, {-1, 1, 0}}",108,False,False,False
L11a394,"{{0, 1, -1}, {1, 0, -1}, {-1, -1, 0}}",108,False,False,False
L11a394,"{{0, -1, 1}, {-1, 0, -1}, {1, -1, 0}}",108,False,False,False
L11a394,"{{0, 1, 1}, {1, 0, 1}, {1, 1, 0}}",108,False,False,False
L11a395,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",100,False,False,False
L11a395,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",100,False,False,False
L11a395,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",100,False,False,False
L11a395,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",100,False,False,False
L11a396,"{{0, -1, -1}, {-1, 0, 1}, {-1, 1, 0}}",92,False,False,False
L11a396,"{{0, 1, -1}, {1, 0, -1}, {-1, -1, 0}}",92,False,False,False
L11a396,"{{0, -1, 1}, {-1, 0, -1}, {1, -1, 0}}",92,False,False,False
L11a396,"{{0, 1, 1}, {1, 0, 1}, {1, 1, 0}}",92,False,False,False
L11a397,"{{0, -1, -1}, {-1, 0, 1}, {-1, 1, 0}}",52,False,False,False
L11a397,"{{0, 1, -1}, {1, 0, -1}, {-1, -1, 0}}",52,False,False,False
L11a397,"{{0, -1, 1}, {-1, 0, -1}, {1, -1, 0}}",52,False,False,False
L11a397,"{{0, 1, 1}, {1, 0, 1}, {1, 1, 0}}",52,False,False,False
L11a398,"{{0, 0, 0}, {0, 0, 1}, {0, 1, 0}}",160,False,False,False
L11a398,"{{0, 0, 0}, {0, 0, -1}, {0, -1, 0}}",160,False,False,False
L11a399,"{{0, 0, 0}, {0, 0, -1}, {0, -1, 0}}",128,False,False,False
L11a399,"{{0, 0, 0}, {0, 0, 1}, {0, 1, 0}}",128,False,False,False
L11a400,"{{0, 0, 0}, {0, 0, -1}, {0, -1, 0}}",128,False,False,False
L11a400,"{{0, 0, 0}, {0, 0, 1}, {0, 1, 0}}",128,False,False,False
L11a401,"{{0, 0, 0}, {0, 0, -1}, {0, -1, 0}}",192,False,False,False
L11a401,"{{0, 0, 0}, {0, 0, 1}, {0, 1, 0}}",192,False,False,False
L11a402,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",148,False,False,False
L11a402,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",148,False,False,False
L11a402,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",148,False,False,False
L11a402,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",148,False,False,False
L11a403,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",140,False,False,False
L11a403,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",140,False,False,False
L11a403,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",140,False,False,False
L11a403,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",140,False,False,False
L11a404,"{{0, -1, -1}, {-1, 0, -2}, {-1, -2, 0}}",132,False,False,False
L11a404,"{{0, 1, -1}, {1, 0, 2}, {-1, 2, 0}}",132,False,False,False
L11a404,"{{0, -1, 1}, {-1, 0, 2}, {1, 2, 0}}",132,False,False,False
L11a404,"{{0, 1, 1}, {1, 0, -2}, {1, -2, 0}}",132,False,False,False
L11a405,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",108,False,False,False
L11a405,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",108,False,False,False
L11a405,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",108,False,False,False
L11a405,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",108,False,False,False
L11a406,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",100,False,False,False
L11a406,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",100,False,False,False
L11a406,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",100,False,False,False
L11a406,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",100,False,False,False
L11a407,"{{0, -1, -1}, {-1, 0, 2}, {-1, 2, 0}}",116,False,False,False
L11a407,"{{0, 1, -1}, {1, 0, -2}, {-1, -2, 0}}",116,False,False,False
L11a407,"{{0, -1, 1}, {-1, 0, -2}, {1, -2, 0}}",116,False,False,False
L11a407,"{{0, 1, 1}, {1, 0, 2}, {1, 2, 0}}",116,False,False,False
L11a408,"{{0, -1, -1}, {-1, 0, 2}, {-1, 2, 0}}",124,False,False,False
L11a408,"{{0, 1, -1}, {1, 0, -2}, {-1, -2, 0}}",124,False,False,False
L11a408,"{{0, -1, 1}, {-1, 0, -2}, {1, -2, 0}}",124,False,False,False
L11a408,"{{0, 1, 1}, {1, 0, 2}, {1, 2, 0}}",124,False,False,False
L11a409,"{{0, -1, 1}, {-1, 0, 2}, {1, 2, 0}}",108,False,False,False
L11a409,"{{0, 1, 1}, {1, 0, -2}, {1, -2, 0}}",108,False,False,False
L11a409,"{{0, -1, -1}, {-1, 0, -2}, {-1, -2, 0}}",108,False,False,False
L11a409,"{{0, 1, -1}, {1, 0, 2}, {-1, 2, 0}}",108,False,False,False
L11a410,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",84,False,False,False
L11a410,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",84,False,False,False
L11a410,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",84,False,False,False
L11a410,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",84,False,False,False
L11a411,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",92,False,False,False
L11a411,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",92,False,False,False
L11a411,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",92,False,False,False
L11a411,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",92,False,False,False
L11a412,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",180,False,False,False
L11a412,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",180,False,False,False
L11a412,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",180,False,False,False
L11a412,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",180,False,False,False
L11a413,"{{0, -1, -1}, {-1, 0, -2}, {-1, -2, 0}}",116,False,False,False
L11a413,"{{0, 1, -1}, {1, 0, 2}, {-1, 2, 0}}",116,False,False,False
L11a413,"{{0, -1, 1}, {-1, 0, 2}, {1, 2, 0}}",116,False,False,False
L11a413,"{{0, 1, 1}, {1, 0, -2}, {1, -2, 0}}",116,False,False,False
L11a414,"{{0, -1, -1}, {-1, 0, 2}, {-1, 2, 0}}",76,False,False,False
L11a414,"{{0, 1, -1}, {1, 0, -2}, {-1, -2, 0}}",76,False,False,False
L11a414,"{{0, -1, 1}, {-1, 0, -2}, {1, -2, 0}}",76,False,False,False
L11a414,"{{0, 1, 1}, {1, 0, 2}, {1, 2, 0}}",76,False,False,False
L11a415,"{{0, -1, -1}, {-1, 0, 2}, {-1, 2, 0}}",100,False,False,False
L11a415,"{{0, 1, -1}, {1, 0, -2}, {-1, -2, 0}}",100,False,False,False
L11a415,"{{0, -1, 1}, {-1, 0, -2}, {1, -2, 0}}",100,False,False,False
L11a415,"{{0, 1, 1}, {1, 0, 2}, {1, 2, 0}}",100,False,False,False
L11a416,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",116,False,False,False
L11a416,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",116,False,False,False
L11a416,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",116,False,False,False
L11a416,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",116,False,False,False
L11a417,"{{0, -1, -1}, {-1, 0, 2}, {-1, 2, 0}}",68,False,False,False
L11a417,"{{0, 1, -1}, {1, 0, -2}, {-1, -2, 0}}",68,False,False,False
L11a417,"{{0, -1, 1}, {-1, 0, -2}, {1, -2, 0}}",68,False,False,False
L11a417,"{{0, 1, 1}, {1, 0, 2}, {1, 2, 0}}",68,False,False,False
L11a418,"{{0, -1, -1}, {-1, 0, 2}, {-1, 2, 0}}",76,False,False,False
L11a418,"{{0, 1, -1}, {1, 0, -2}, {-1, -2, 0}}",76,False,False,False
L11a418,"{{0, -1, 1}, {-1, 0, -2}, {1, -2, 0}}",76,False,False,False
L11a418,"{{0, 1, 1}, {1, 0, 2}, {1, 2, 0}}",76,False,False,False
L11a419,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",108,False,False,False
L11a419,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",108,False,False,False
L11a419,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",108,False,False,False
L11a419,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",108,False,False,False
L11a420,"{{0, -1, 1}, {-1, 0, 2}, {1, 2, 0}}",92,False,False,False
L11a420,"{{0, 1, 1}, {1, 0, -2}, {1, -2, 0}}",92,False,False,False
L11a420,"{{0, -1, -1}, {-1, 0, -2}, {-1, -2, 0}}",92,False,False,False
L11a420,"{{0, 1, -1}, {1, 0, 2}, {-1, 2, 0}}",92,False,False,False
L11a421,"{{0, -1, -1}, {-1, 0, -2}, {-1, -2, 0}}",140,False,False,False
L11a421,"{{0, 1, -1}, {1, 0, 2}, {-1, 2, 0}}",140,False,False,False
L11a421,"{{0, -1, 1}, {-1, 0, 2}, {1, 2, 0}}",140,False,False,False
L11a421,"{{0, 1, 1}, {1, 0, -2}, {1, -2, 0}}",140,False,False,False
L11a422,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",140,False,False,False
L11a422,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",140,False,False,False
L11a422,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",140,False,False,False
L11a422,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",140,False,False,False
L11a423,"{{0, -1, -1}, {-1, 0, 2}, {-1, 2, 0}}",148,False,False,False
L11a423,"{{0, 1, -1}, {1, 0, -2}, {-1, -2, 0}}",148,False,False,False
L11a423,"{{0, -1, 1}, {-1, 0, -2}, {1, -2, 0}}",148,False,False,False
L11a423,"{{0, 1, 1}, {1, 0, 2}, {1, 2, 0}}",148,False,False,False
L11a424,"{{0, -1, -1}, {-1, 0, -2}, {-1, -2, 0}}",132,False,False,False
L11a424,"{{0, 1, -1}, {1, 0, 2}, {-1, 2, 0}}",132,False,False,False
L11a424,"{{0, -1, 1}, {-1, 0, 2}, {1, 2, 0}}",132,False,False,False
L11a424,"{{0, 1, 1}, {1, 0, -2}, {1, -2, 0}}",132,False,False,False
L11a425,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",124,False,False,False
L11a425,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",124,False,False,False
L11a425,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",124,False,False,False
L11a425,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",124,False,False,False
L11a426,"{{0, -1, 1}, {-1, 0, 0}, {1, 0, 0}}",156,False,False,False
L11a426,"{{0, 1, 1}, {1, 0, 0}, {1, 0, 0}}",156,False,False,False
L11a426,"{{0, -1, -1}, {-1, 0, 0}, {-1, 0, 0}}",156,False,False,False
L11a426,"{{0, 1, -1}, {1, 0, 0}, {-1, 0, 0}}",156,False,False,False
L11a427,"{{0, -1, 1}, {-1, 0, -2}, {1, -2, 0}}",108,False,False,False
L11a427,"{{0, 1, 1}, {1, 0, 2}, {1, 2, 0}}",108,False,False,False
L11a427,"{{0, -1, -1}, {-1, 0, 2}, {-1, 2, 0}}",108,False,False,False
L11a427,"{{0, 1, -1}, {1, 0, -2}, {-1, -2, 0}}",108,False,False,False
L11a428,"{{0, -1, 1}, {-1, 0, -2}, {1, -2, 0}}",132,False,False,False
L11a428,"{{0, 1, 1}, {1, 0, 2}, {1, 2, 0}}",132,False,False,False
L11a428,"{{0, -1, -1}, {-1, 0, 2}, {-1, 2, 0}}",132,False,False,False
L11a428,"{{0, 1, -1}, {1, 0, -2}, {-1, -2, 0}}",132,False,False,False
L11a429,"{{0, -1, 1}, {-1, 0, 2}, {1, 2, 0}}",140,False,False,False
L11a429,"{{0, 1, 1}, {1, 0, -2}, {1, -2, 0}}",140,False,False,False
L11a429,"{{0, -1, -1}, {-1, 0, -2}, {-1, -2, 0}}",140,False,False,False
L11a429,"{{0, 1, -1}, {1, 0, 2}, {-1, 2, 0}}",140,False,False,False
L11a430,"{{0, 0, 0}, {0, 0, 0}, {0, 0, 0}}",144,True,False,False
L11a431,"{{0, 0, 0}, {0, 0, 0}, {0, 0, 0}}",112,True,False,False
L11a432,"{{0, 0, 0}, {0, 0, -2}, {0, -2, 0}}",144,False,False,False
L11a432,"{{0, 0, 0}, {0, 0, 2}, {0, 2, 0}}",144,False,False,False
L11a433,"{{0, 0, 0}, {0, 0, -2}, {0, -2, 0}}",112,False,False,False
L11a433,"{{0, 0, 0}, {0, 0, 2}, {0, 2, 0}}",112,False,False,False
L11a434,"{{0, 0, 0}, {0, 0, 0}, {0, 0, 0}}",144,True,False,False
L11a435,"{{0, -2, 0}, {-2, 0, 2}, {0, 2, 0}}",128,False,False,False
L11a435,"{{0, 2, 0}, {2, 0, -2}, {0, -2, 0}}",128,False,False,False
L11a435,"{{0, -2, 0}, {-2, 0, -2}, {0, -2, 0}}",128,False,False,False
L11a435,"{{0, 2, 0}, {2, 0, 2}, {0, 2, 0}}",128,False,False,False
L11a436,"{{0, -2, 0}, {-2, 0, 0}, {0, 0, 0}}",112,False,False,False
L11a436,"{{0, 2, 0}, {2, 0, 0}, {0, 0, 0}}",112,False,False,False
L11a437,"{{0, -2, 0}, {-2, 0, 0}, {0, 0, 0}}",80,False,False,False
L11a437,"{{0, 2, 0}, {2, 0, 0}, {0, 0, 0}}",80,False,False,False
L11a438,"{{0, 0, 0}, {0, 0, 2}, {0, 2, 0}}",128,False,False,False
L11a438,"{{0, 0, 0}, {0, 0, -2}, {0, -2, 0}}",128,False,False,False
L11a439,"{{0, 0, 0}, {0, 0, 2}, {0, 2, 0}}",128,False,False,False
L11a439,"{{0, 0, 0}, {0, 0, -2}, {0, -2, 0}}",128,False,False,False
L11a440,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",100,False,False,False
L11a440,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",100,False,False,False
L11a440,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",100,False,False,False
L11a440,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",100,False,False,False
L11a441,"{{0, -1, -1}, {-1, 0, 1}, {-1, 1, 0}}",116,False,False,False
L11a441,"{{0, 1, -1}, {1, 0, -1}, {-1, -1, 0}}",116,False,False,False
L11a441,"{{0, -1, 1}, {-1, 0, -1}, {1, -1, 0}}",116,False,False,False
L11a441,"{{0, 1, 1}, {1, 0, 1}, {1, 1, 0}}",116,False,False,False
L11a442,"{{0, -1, -1}, {-1, 0, 3}, {-1, 3, 0}}",52,False,False,False
L11a442,"{{0, 1, -1}, {1, 0, -3}, {-1, -3, 0}}",52,False,False,False
L11a442,"{{0, -1, 1}, {-1, 0, -3}, {1, -3, 0}}",52,False,False,False
L11a442,"{{0, 1, 1}, {1, 0, 3}, {1, 3, 0}}",52,False,False,False
L11a443,"{{0, -1, -1}, {-1, 0, 3}, {-1, 3, 0}}",92,False,False,False
L11a443,"{{0, 1, -1}, {1, 0, -3}, {-1, -3, 0}}",92,False,False,False
L11a443,"{{0, -1, 1}, {-1, 0, -3}, {1, -3, 0}}",92,False,False,False
L11a443,"{{0, 1, 1}, {1, 0, 3}, {1, 3, 0}}",92,False,False,False
L11a444,"{{0, -1, -1}, {-1, 0, 3}, {-1, 3, 0}}",108,False,False,False
L11a444,"{{0, 1, -1}, {1, 0, -3}, {-1, -3, 0}}",108,False,False,False
L11a444,"{{0, -1, 1}, {-1, 0, -3}, {1, -3, 0}}",108,False,False,False
L11a444,"{{0, 1, 1}, {1, 0, 3}, {1, 3, 0}}",108,False,False,False
L11a445,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",124,False,False,False
L11a445,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",124,False,False,False
L11a445,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",124,False,False,False
L11a445,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",124,False,False,False
L11a446,"{{0, -1, 1}, {-1, 0, -1}, {1, -1, 0}}",92,False,False,False
L11a446,"{{0, 1, 1}, {1, 0, 1}, {1, 1, 0}}",92,False,False,False
L11a446,"{{0, -1, -1}, {-1, 0, 1}, {-1, 1, 0}}",92,False,False,False
L11a446,"{{0, 1, -1}, {1, 0, -1}, {-1, -1, 0}}",92,False,False,False
L11a447,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",92,False,False,False
L11a447,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",92,False,False,False
L11a447,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",92,False,False,False
L11a447,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",92,False,False,False
L11a448,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",68,False,False,False
L11a448,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",68,False,False,False
L11a448,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",68,False,False,False
L11a448,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",68,False,False,False
L11a449,"{{0, -1, 1}, {-1, 0, -1}, {1, -1, 0}}",100,False,False,False
L11a449,"{{0, 1, 1}, {1, 0, 1}, {1, 1, 0}}",100,False,False,False
L11a449,"{{0, -1, -1}, {-1, 0, 1}, {-1, 1, 0}}",100,False,False,False
L11a449,"{{0, 1, -1}, {1, 0, -1}, {-1, -1, 0}}",100,False,False,False
L11a450,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",108,False,False,False
L11a450,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",108,False,False,False
L11a450,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",108,False,False,False
L11a450,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",108,False,False,False
L11a451,"{{0, -1, -1}, {-1, 0, 3}, {-1, 3, 0}}",68,False,False,False
L11a451,"{{0, 1, -1}, {1, 0, -3}, {-1, -3, 0}}",68,False,False,False
L11a451,"{{0, -1, 1}, {-1, 0, -3}, {1, -3, 0}}",68,False,False,False
L11a451,"{{0, 1, 1}, {1, 0, 3}, {1, 3, 0}}",68,False,False,False
L11a452,"{{0, -1, 1}, {-1, 0, -1}, {1, -1, 0}}",76,False,False,False
L11a452,"{{0, 1, 1}, {1, 0, 1}, {1, 1, 0}}",76,False,False,False
L11a452,"{{0, -1, -1}, {-1, 0, 1}, {-1, 1, 0}}",76,False,False,False
L11a452,"{{0, 1, -1}, {1, 0, -1}, {-1, -1, 0}}",76,False,False,False
L11a453,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",108,False,False,False
L11a453,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",108,False,False,False
L11a453,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",108,False,False,False
L11a453,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",108,False,False,False
L11a454,"{{0, -1, -1}, {-1, 0, 1}, {-1, 1, 0}}",148,False,False,False
L11a454,"{{0, 1, -1}, {1, 0, -1}, {-1, -1, 0}}",148,False,False,False
L11a454,"{{0, -1, 1}, {-1, 0, -1}, {1, -1, 0}}",148,False,False,False
L11a454,"{{0, 1, 1}, {1, 0, 1}, {1, 1, 0}}",148,False,False,False
L11a455,"{{0, -1, -1}, {-1, 0, 3}, {-1, 3, 0}}",84,False,False,False
L11a455,"{{0, 1, -1}, {1, 0, -3}, {-1, -3, 0}}",84,False,False,False
L11a455,"{{0, -1, 1}, {-1, 0, -3}, {1, -3, 0}}",84,False,False,False
L11a455,"{{0, 1, 1}, {1, 0, 3}, {1, 3, 0}}",84,False,False,False
L11a456,"{{0, -1, 1}, {-1, 0, 1}, {1, 1, 0}}",116,False,False,False
L11a456,"{{0, 1, 1}, {1, 0, -1}, {1, -1, 0}}",116,False,False,False
L11a456,"{{0, -1, -1}, {-1, 0, -1}, {-1, -1, 0}}",116,False,False,False
L11a456,"{{0, 1, -1}, {1, 0, 1}, {-1, 1, 0}}",116,False,False,False
L11a457,"{{0, -1, -1}, {-1, 0, 1}, {-1, 1, 0}}",140,False,False,False
L11a457,"{{0, 1, -1}, {1, 0, -1}, {-1, -1, 0}}",140,False,False,False
L11a457,"{{0, -1, 1}, {-1, 0, -1}, {1, -1, 0}}",140,False,False,False
L11a457,"{{0, 1, 1}, {1, 0, 1}, {1, 1, 0}}",140,False,False,False
L11a458,"{{0, -1, 1}, {-1, 0, -1}, {1, -1, 0}}",156,False,False,False
L11a458,"{{0, 1, 1}, {1, 0, 1}, {1, 1, 0}}",156,False,False,False
L11a458,"{{0, -1, -1}, {-1, 0, 1}, {-1, 1, 0}}",156,False,False,False
L11a458,"{{0, 1, -1}, {1, 0, -1}, {-1, -1, 0}}",156,False,False,False
L11a459,"{{0, -1, 1}, {-1, 0, -1}, {1, -1, 0}}",132,False,False,False
L11a459,"{{0, 1, 1}, {1, 0, 1}, {1, 1, 0}}",132,False,False,False
L11a459,"{{0, -1, -1}, {-1, 0, 1}, {-1, 1, 0}}",132,False,False,False
L11a459,"{{0, 1, -1}, {1, 0, -1}, {-1, -1, 0}}",132,False,False,False
L11a460,"{{0, -1, 1}, {-1, 0, 3}, {1, 3, 0}}",140,False,False,False
L11a460,"{{0, 1, 1}, {1, 0, -3}, {1, -3, 0}}",140,False,False,False
L11a460,"{{0, -1, -1}, {-1, 0, -3}, {-1, -3, 0}}",140,False,False,False
L11a460,"{{0, 1, -1}, {1, 0, 3}, {-1, 3, 0}}",140,False,False,False
L11a461,"{{0, -1, 1}, {-1, 0, 3}, {1, 3, 0}}",100,False,False,False
L11a461,"{{0, 1, 1}, {1, 0, -3}, {1, -3, 0}}",100,False,False,False
L11a461,"{{0, -1, -1}, {-1, 0, -3}, {-1, -3, 0}}",100,False,False,False
L11a461,"{{0, 1, -1}, {1, 0, 3}, {-1, 3, 0}}",100,False,False,False
L11a462,"{{0, -1, 1}, {-1, 0, -3}, {1, -3, 0}}",132,False,False,False
L11a462,"{{0, 1, 1}, {1, 0, 3}, {1, 3, 0}}",132,False,False,False
L11a462,"{{0, -1, -1}, {-1, 0, 3}, {-1, 3, 0}}",132,False,False,False
L11a462,"{{0, 1, -1}, {1, 0, -3}, {-1, -3, 0}}",132,False,False,False
L11a463,"{{0, -1, 1}, {-1, 0, 3}, {1, 3, 0}}",108,False,False,False
L11a463,"{{0, 1, 1}, {1, 0, -3}, {1, -3, 0}}",108,False,False,False
L11a463,"{{0, -1, -1}, {-1, 0, -3}, {-1, -3, 0}}",108,False,False,False
L11a463,"{{0, 1, -1}, {1, 0, 3}, {-1, 3, 0}}",108,False,False,False
L11a464,"{{0, 0, 0}, {0, 0, 0}, {0, 0, 0}}",128,True,False,False
L11a465,"{{0, 0, 0}, {0, 0, 0}, {0, 0, 0}}",112,True,False,False
L11a466,"{{0, 0, 0}, {0, 0, -2}, {0, -2, 0}}",112,False,False,False
L11a466,"{{0, 0, 0}, {0, 0, 2}, {0, 2, 0}}",112,False,False,False
L11a467,"{{0, -2, 0}, {-2, 0, 1}, {0, 1, 0}}",136,False,False,False
L11a467,"{{0, 2, 0}, {2, 0, -1}, {0, -1, 0}}",136,False,False,False
L11a467,"{{0, -2, 0}, {-2, 0, -1}, {0, -1, 0}}",136,False,False,False
L11a467,"{{0, 2, 0}, {2, 0, 1}, {0, 1, 0}}",136,False,False,False
L11a468,"{{0, -2, 0}, {-2, 0, -1}, {0, -1, 0}}",88,False,False,False
L11a468,"{{0, 2, 0}, {2, 0, 1}, {0, 1, 0}}",88,False,False,False
L11a468,"{{0, -2, 0}, {-2, 0, 1}, {0, 1, 0}}",88,False,False,False
L11a468,"{{0, 2, 0}, {2, 0, -1}, {0, -1, 0}}",88,False,False,False
L11a469,"{{0, -2, 0}, {-2, 0, -1}, {0, -1, 0}}",104,False,False,False
L11a469,"{{0, 2, 0}, {2, 0, 1}, {0, 1, 0}}",104,False,False,False
L11a469,"{{0, -2, 0}, {-2, 0, 1}, {0, 1, 0}}",104,False,False,False
L11a469,"{{0, 2, 0}, {2, 0, -1}, {0, -1, 0}}",104,False,False,False
L11a470,"{{0, -2, 0}, {-2, 0, -1}, {0, -1, 0}}",120,False,False,False
L11a470,"{{0, 2, 0}, {2, 0, 1}, {0, 1, 0}}",120,False,False,False
L11a470,"{{0, -2, 0}, {-2, 0, 1}, {0, 1, 0}}",120,False,False,False
L11a470,"{{0, 2, 0}, {2, 0, -1}, {0, -1, 0}}",120,False,False,False
L11a471,"{{0, 0, 0}, {0, 0, 1}, {0, 1, 0}}",144,False,False,False
L11a471,"{{0, 0, 0}, {0, 0, -1}, {0, -1, 0}}",144,False,False,False
L11a472,"{{0, 0, 0}, {0, 0, 1}, {0, 1, 0}}",112,False,False,False
L11a472,"{{0, 0, 0}, {0, 0, -1}, {0, -1, 0}}",112,False,False,False
L11a473,"{{0, 0, 0}, {0, 0, -1}, {0, -1, 0}}",112,False,False,False
L11a473,"{{0, 0, 0}, {0, 0, 1}, {0, 1, 0}}",112,False,False,False
L11a474,"{{0, 0, 0}, {0, 0, 1}, {0, 1, 0}}",80,False,False,False
L11a474,"{{0, 0, 0}, {0, 0, -1}, {0, -1, 0}}",80,False,False,False
L11a475,"{{0, -2, 0}, {-2, 0, 0}, {0, 0, 0}}",128,False,False,False
L11a475,"{{0, 2, 0}, {2, 0, 0}, {0, 0, 0}}",128,False,False,False
L11a476,"{{0, 0, 0}, {0, 0, -1}, {0, -1, 0}}",144,False,False,False
L11a476,"{{0, 0, 0}, {0, 0, 1}, {0, 1, 0}}",144,False,False,False
L11a477,"{{0, 0, 0}, {0, 0, -3}, {0, -3, 0}}",80,False,False,False
L11a477,"{{0, 0, 0}, {0, 0, 3}, {0, 3, 0}}",80,False,False,False
L11a478,"{{0, 0, 0}, {0, 0, -3}, {0, -3, 0}}",112,False,False,False
L11a478,"{{0, 0, 0}, {0, 0, 3}, {0, 3, 0}}",112,False,False,False
